NaturalId,Name,Radiation,Pressure,OrbitIndex,Fertility,Sunlight,Surface,Gravity,Radius,Temperature,Mass,MagneticField,MassEarth
AJ-505b,AJ-505b,1.4305869256666608E-25,10.365239143371582,3,-1,7.66578483581543,True,0.9887256026268005,7985490,-175.56820678710938,9.264536522716011E+24,0.4288409650325775,1.5513288974761963
AJ-505c,AJ-505c,4.694402162298191E-26,71.41453552246094,4,-1,2.9211859703063965,True,1.553178310394287,8673565,-189.3536834716797,1.716964600552752E+25,0.5081638097763062,2.8750245571136475
AJ-505d,AJ-505d,8.10740779021613E-27,1.5436127185821533,6,-1,0.28552743792533875,False,1.9547423124313354,53250204,-213.551025390625,8.144732619153705E+26,0.13097234070301056,136.38198852539062
AJ-575a,AJ-575a,2.6387144844153174E-22,3.5736632347106934,0,-1,15360.69921875,True,0.7982615828514099,7307781,185.7911834716797,6.264133823335243E+24,0.47424811124801636,1.048917293548584
AJ-575b,AJ-575b,5.936141629756021E-24,0.03127913549542427,2,-1,1648.077392578125,True,0.24037902057170868,2907530.25,2.579885244369507,2.9860000436572486E+23,0.889763355255127,0.05000000074505806
AJ-575c,AJ-575c,1.3484395461117176E-23,0.5334322452545166,3,-1,588.2118530273438,True,0.8720071911811829,11854285,-72.75550842285156,1.8005930301030647E+25,0.2983878254890442,3.0150585174560547
AJ-575d,AJ-575d,5.844762151862708E-25,1.9826679229736328,5,-1,52.30427169799805,False,0.4536569118499756,26030964,-112.83837890625,4.517028395887555E+25,0.6579976677894592,7.563677787780762
AJ-575e,AJ-575e,3.4885085836774106E-25,1.5177267789840698,6,-1,14.791775703430176,False,1.9799422025680542,57824340,-142.62098693847656,9.727889011531206E+26,0.2781966030597687,162.8916473388672
AJ-575f,AJ-575f,6.188743840248683E-26,1.1142746210098267,7,-1,5.700499057769775,False,2.765195608139038,68973624,-177.74598693847656,1.9330216201241012E+27,0.6677315831184387,323.6807861328125
AJ-768a,Lemuria,1.7123950397760874E-23,0.5827598571777344,1,-0.492173969745636,2257.155029296875,True,0.9243991374969482,5365037.5,4.78912353515625,3.909757718693996E+24,0.7678108215332031,0.6546814441680908
AJ-768b,AJ-768b,1.7336789803154935E-23,8.413878440856934,2,-1,853.978759765625,True,1.4464282989501953,7832820.5,-60.03078079223633,1.3040012609077319E+25,0.3786718547344208,2.183525323867798
AJ-768c,AJ-768c,3.378846662659922E-24,12.50493335723877,3,-1,284.7487487792969,True,0.9303427338600159,6771808.5,-77.51229095458984,6.268982434722868E+24,0.6368332505226135,1.0497291088104248
AJ-768d,AJ-768d,1.6906897735575835E-25,0.9037980437278748,4,-1,79.87973022460938,False,0.38253191113471985,17838924,-115.09585571289062,1.788750450992044E+25,0.9352220892906189,2.9952285289764404
AJ-768e,AJ-768e,4.331398079258944E-25,0.8204948902130127,5,-1,29.862760543823242,False,0.7006233930587769,23035752,-177.75131225585938,5.463037845074222E+25,0.5560872554779053,9.14775276184082
AJ-768f,AJ-768f,1.1915382822980212E-25,1.7769451141357422,6,-1,7.483158111572266,False,2.0175228118896484,56526056,-160.48373413085938,9.472412674156773E+26,0.5126706957817078,158.61373901367188
AJ-768g,AJ-768g,3.346174780326933E-26,1.8409267663955688,7,-1,1.853484034538269,False,1.7488276958465576,85613432,-196.5476837158203,1.8835434680216923E+27,0.4474657475948334,315.395751953125
AJ-946a,AJ-946a,8.944226112430874E-23,0.3441673815250397,0,-1,5363.51806640625,True,0.46328672766685486,3751390.5,219.34727478027344,9.580301402586308E+23,0.48962143063545227,0.16042031347751617
AJ-946b,AJ-946b,4.071249916239397E-23,3.3853673934936523,1,-1,2622.65234375,True,0.9360613226890564,8106040.5,44.601741790771484,9.037880801821589E+24,0.5248984694480896,1.5133758783340454
AJ-946c,AJ-946c,1.8665359363013764E-23,1.8659831285476685,2,-1,798.942138671875,True,1.0240342617034912,7107426.5,-35.83578872680664,7.601232232460025E+24,0.2849762737751007,1.272811770439148
AJ-946d,AJ-946d,5.6813979330766206E-24,13.422222137451172,3,-1,256.0766906738281,True,0.9535267353057861,11040130,-38.20751190185547,1.707756677664059E+25,0.3209768831729889,2.8596060276031494
AJ-946e,AJ-946e,9.671228608098116E-25,117.42174530029297,4,-1,92.70677185058594,True,1.4062002897262573,10896699,-128.3857421875,2.453476452553008E+25,0.6807215809822083,4.108299255371094
AJ-946f,AJ-946f,7.720870106666514E-25,3.415055990219116,5,-1,25.00721549987793,True,1.6392487287521362,13600480,-119.23381805419922,4.4555168054365665E+25,0.05506855994462967,7.460677623748779
AJ-946g,AJ-946g,4.758094360377428E-26,0.8958812355995178,6,-1,7.50229024887085,False,1.4299174547195435,69850688,-162.112060546875,1.0251728581689966E+27,0.805894136428833,171.66323852539062
AJ-946h,AJ-946h,1.3086484430933318E-26,1.231329321861267,7,-1,2.166961908340454,False,2.8878188133239746,64916168,-197.86111450195312,1.7882180733463908E+27,0.8151705861091614,299.4336853027344
AJ-946i,AJ-946i,4.897906782467033E-27,0.8602715134620667,8,-1,0.7325379252433777,False,0.9146198630332947,50727200,-224.04269409179688,3.4583361804231494E+26,0.795365035533905,57.9091796875
AJ-946j,AJ-946j,1.3575391954744723E-27,11.129253387451172,9,-1,0.1625336855649948,True,0.949699878692627,6084691.5,-243.22317504882812,5.166640749444628E+24,0.7443720102310181,0.8651441931724548
AM-001a,AM-001a,3.014913967075713E-24,0.5493122935295105,0,-1,106.5883560180664,True,0.8715483546257019,5884962,163.82447814941406,4.435305745584357E+24,0.1343056708574295,0.742683470249176
AM-001b,AM-001b,5.152802948086783E-25,0.11935415863990784,1,-1,54.05630874633789,True,0.3531299829483032,2398861.75,-113.20252990722656,2.9860000436572486E+23,0.7082595825195312,0.05000000074505806
AM-001c,AM-001c,4.815470740834239E-25,1.7469946146011353,2,-1,24.262292861938477,True,1.0349899530410767,6890591,-185.32632446289062,7.220942227086961E+24,0.3925558924674988,1.2091330289840698
AM-001d,AM-001d,3.191838150154726E-26,38.430397033691406,4,-1,3.990694284439087,True,1.0253641605377197,12261672,-210.16036987304688,2.2652820777601205E+25,0.7552110552787781,3.7931716442108154
AM-001e,AM-001e,2.827382254901081E-26,21.353357315063477,5,-1,1.2379511594772339,True,1.684361219406128,13766204,-230.4390869140625,4.6903839791632494E+25,0.30099478363990784,7.853958606719971
AM-001f,AM-001f,3.0131888499947673E-27,1.3179004192352295,6,-1,0.31892305612564087,False,1.5559980869293213,61583420,-201.1362762451172,8.671244753593864E+26,0.7108389139175415,145.19833374023438
AM-001g,AM-001g,1.1631083823863172E-27,0.7117598056793213,7,-1,0.11082469671964645,False,1.7056918144226074,83744064,-243.86724853515625,1.7577351976994672E+27,0.6787944436073303,294.32940673828125
AM-001h,AM-001h,5.60003552709138E-29,1.6999869346618652,8,-1,0.02999284863471985,False,1.4624302387237549,34932772,-233.1161651611328,2.6223219913701216E+26,0.9428557753562927,43.9102783203125
AM-001i,AM-001i,1.848393208532421E-29,24.11479377746582,9,-1,0.009234352968633175,True,1.0757486820220947,5475938.5,-258.84173583984375,4.7399387359821105E+24,0.9387385249137878,0.7936936616897583
AM-371a,AM-371a,1.9520495628326014E-23,51.56914520263672,0,-1,26298.80078125,True,0.9710929989814758,7068025,491.818603515625,7.128559203383567E+24,0.9772828221321106,1.1936637163162231
AM-371b,AM-371b,1.8791064348260733E-22,2.3858444690704346,1,-1,11267.796875,True,0.5237025022506714,7412000.5,320.3777160644531,4.227662276761655E+24,0.48959872126579285,0.7079139947891235
AM-371c,AM-371c,2.881311931964849E-23,1.0526713132858276,3,-1,895.7810668945312,False,0.4588558077812195,13824599,-39.95948791503906,1.2886235938792858E+25,0.015563273802399635,2.157775640487671
AM-371d,AM-371d,2.4296225627515095E-24,1.0399372577667236,4,-1,238.11666870117188,False,0.539244532585144,18902698,-83.31330871582031,2.8312491691129134E+25,0.6877169609069824,4.740872859954834
AM-371e,AM-371e,5.736452042613929E-25,0.9645881652832031,5,-1,19.58241844177246,False,0.6368704438209534,31730402,-154.7367401123047,9.422084975702794E+25,0.10344599187374115,15.777101516723633
AM-371f,AM-371f,7.3849287597974885E-25,1.9404305219650269,6,-1,26.714637756347656,False,2.453929901123047,54266840,-147.0795440673828,1.0618813623668445E+27,0.15394918620586395,177.8100128173828
AM-429a,AM-429a,1.776540506977665E-22,11.137567520141602,1,-1,12255.302734375,True,0.9006735682487488,5913404.5,341.4331970214844,4.627936158804445E+24,0.5563398003578186,0.7749390602111816
AM-429b,AM-429b,1.0273228283610127E-23,57.517784118652344,2,-1,4273.9970703125,True,0.7897166013717651,11828681,110.60639190673828,1.6236360659234295E+25,0.9264348745346069,2.718747615814209
AM-429c,AM-429c,1.7389908541068897E-23,72.1661148071289,3,-1,972.57568359375,True,1.578932285308838,7981594.5,54.59442901611328,1.4780447924452255E+25,0.45276570320129395,2.4749577045440674
AM-429d,AM-429d,6.949072558648272E-24,0.6990676522254944,4,-1,296.58074951171875,False,0.4439888000488281,18484506,-82.39049530029297,2.2291149301606037E+25,0.282894104719162,3.7326102256774902
AM-429e,AM-429e,1.899725365622378E-24,0.6201338768005371,5,-1,109.37187957763672,False,1.0075855255126953,24574646,-105.76113891601562,8.94131209659572E+25,0.4684005081653595,14.97205638885498
AM-429f,AM-429f,7.278889583879614E-25,1.5286974906921387,6,-1,29.16244888305664,False,1.589089035987854,66764816,-167.34925842285156,1.0408503770223609E+27,0.23609285056591034,174.2884063720703
AM-429g,AM-429g,2.2309649535848665E-25,0.5410495400428772,7,-1,9.689427375793457,False,1.8361483812332153,87425008,-194.61386108398438,2.0621672753841418E+27,0.29531657695770264,345.30596923828125
AM-429h,AM-429h,2.0077648647657872E-26,0.721291720867157,8,-1,2.3561370372772217,False,1.0820947885513306,47066080,-213.6427459716797,3.52229842082433E+26,0.7391974925994873,58.9802131652832
AM-429i,AM-429i,4.666221262017137E-27,11.829297065734863,9,-1,0.6039322018623352,True,0.7040421366691589,10385798,-234.38108825683594,1.1158945081491944E+25,0.7635297179222107,1.868544101715088
AM-462a,AM-462a,6.459761702890128E-23,2.8281726837158203,0,-1,4735.4814453125,True,0.5665755867958069,6563612.5,247.47216796875,3.586645702420404E+24,0.5825045108795166,0.6005769371986389
AM-462b,AM-462b,1.2948564057828519E-23,0.9174768924713135,2,-1,698.5279541015625,True,0.7164963483810425,7375554,-64.78743743896484,5.727275348254313E+24,0.4326680600643158,0.9590213298797607
AM-462c,AM-462c,3.2529992880195615E-24,35.67478561401367,3,-1,193.1614990234375,True,1.2151343822479248,8277923,-53.34654235839844,1.2235221517394032E+25,0.48457813262939453,2.04876446723938
AM-462d,AM-462d,6.474139047875188E-25,96.29401397705078,4,-1,58.667388916015625,True,1.52888023853302,8761315,-151.67007446289062,1.724474731233761E+25,0.6622583270072937,2.8875999450683594
AM-462e,AM-462e,1.9943344154097622E-25,0.5519928336143494,5,-1,18.95901870727539,False,0.7524582147598267,28565874,-187.37554931640625,9.022401216532136E+25,0.6780551075935364,15.107839584350586
AM-462f,AM-462f,7.935885856038563E-26,0.9858267903327942,6,-1,4.840609550476074,False,2.081627607345581,54663356,-170.76580810546875,9.139878383828352E+26,0.49824145436286926,153.04551696777344
AM-528a,AM-528a,4.875890841598764E-21,1.340661883354187,0,-1,654752.3125,True,1.1971935033798218,6132771.5,930.8351440429688,6.616413600753884E+24,0.7720831632614136,1.1079058647155762
AM-528b,AM-528b,5.088274310633156E-21,0.0437890887260437,1,-1,253883.9375,True,0.3563523590564728,2387991,766.8030395507812,2.9860000436572486E+23,0.38661277294158936,0.05000000074505806
AM-528c,AM-528c,1.037849236818988E-21,20.207557678222656,2,-1,54732.5859375,True,1.1400487422943115,8631802,383.0517883300781,1.2481626207201617E+25,0.4196530282497406,2.090024471282959
AM-528d,AM-528d,3.375493404278445E-22,7.543517112731934,3,-1,22188.935546875,True,0.906366765499115,10664231,243.1183319091797,1.5146344857761807E+25,0.5344136953353882,2.536226511001587
AM-528e,AM-528e,4.0024899598410746E-23,74.80815887451172,4,-1,6364.47265625,True,1.6312222480773926,8711981,121.15924072265625,1.8192470694633025E+25,0.8075281381607056,3.0462944507598877
AM-528f,AM-528f,5.009781401007991E-23,1.6098452806472778,5,-1,1810.776123046875,False,0.6055216193199158,33131482,34.14262771606445,9.76688598190535E+25,0.1532534509897232,16.35446548461914
AM-528g,AM-528g,5.195000498413639E-24,1.7428838014602661,6,-1,393.69146728515625,False,1.7837305068969727,72455944,-71.7189712524414,1.3760114099199022E+27,0.5961416959762573,230.41049194335938
AM-528h,AM-528h,3.066820620208803E-24,0.839345395565033,7,-1,130.8947296142578,False,3.078583002090454,77489496,-96.94233703613281,2.7163223195251203E+27,0.28292328119277954,454.8429870605469
AM-628a,AM-628a,8.237849134548495E-23,0.1405436098575592,1,-1,4310.3720703125,True,0.443371057510376,7622577.5,72.69464874267578,3.785435022318102E+24,0.4150772988796234,0.6338638663291931
AM-628b,AM-628b,4.535225399621101E-23,0.10215394198894501,2,-1,1450.3973388671875,True,1.2028969526290894,7058287,-20.28490447998047,8.805861690087737E+24,0.043001383543014526,1.474524736404419
AM-628c,AM-628c,7.456136275483395E-25,168.96632385253906,3,-1,543.31689453125,True,1.5371639728546143,8056779.5,-45.77976608276367,1.4661822677921752E+25,0.9579989314079285,2.4550940990448
AM-628d,AM-628d,4.482835707234221E-25,69.43035125732422,4,-1,181.6655731201172,True,1.4780203104019165,7929697.5,-117.64777374267578,1.3656469361297059E+25,0.9244769215583801,2.2867496013641357
AM-628e,AM-628e,1.4416176663119794E-24,1.7404217720031738,5,-1,52.82979202270508,False,0.951403796672821,21300066,-108.57144927978516,6.342661151688423E+25,0.16483822464942932,10.620665550231934
AM-628f,AM-628f,2.614306487058294E-25,1.127419114112854,6,-1,14.803753852844238,False,1.2858768701553345,70438544,-149.91957092285156,9.374861126406656E+26,0.45951446890830994,156.98025512695312
AM-628g,AM-628g,9.697949360739973E-27,1.6479122638702393,7,-1,4.619106769561768,False,2.376511812210083,75473144,-192.66282653808594,1.9891596371329296E+27,0.9357428550720215,333.08099365234375
AM-628h,AM-628h,3.185702291426304E-26,0.8548306226730347,8,-1,1.2520374059677124,False,1.3783053159713745,43001536,-196.3925018310547,3.7450542924956984E+26,0.22126926481723785,62.71022033691406
AM-628i,AM-628i,6.033745922770771E-27,16.037578582763672,9,-1,0.3902284502983093,True,0.9798092842102051,10660857,-236.5322265625,1.6363288093519472E+25,0.5267751812934875,2.7400014400482178
AM-644a,AM-644a,7.897433565840282E-23,11.887798309326172,0,-1,4284.48095703125,True,1.1673694849014282,6404495.5,199.14889526367188,7.035953665829783E+24,0.43585965037345886,1.1781569719314575
AM-644b,AM-644b,3.191053117690086E-23,2.3781752586364746,1,-1,1649.1405029296875,True,0.7880392074584961,5480602.5,37.658782958984375,3.4781572299887804E+24,0.407789945602417,0.5824107527732849
AM-644c,AM-644c,1.035558220667158E-23,12.506109237670898,2,-1,593.5526123046875,True,1.0265982151031494,8334576.5,-72.09158325195312,1.0478818239180291E+25,0.46603265404701233,1.7546581029891968
AM-644d,AM-644d,2.107837324826675E-24,2.1345925331115723,4,-1,75.00283813476562,True,0.8624438047409058,12731967,-127.21981811523438,2.054312891565229E+25,0.13988050818443298,3.4399077892303467
AM-644e,AM-644e,6.26813393893351E-25,1.9765838384628296,5,-1,19.72698974609375,False,0.7922511696815491,19176240,-125.93042755126953,4.28089439201161E+25,0.027528533712029457,7.168276309967041
AM-644f,AM-644f,9.302976874405918E-26,1.4643186330795288,6,-1,5.088397979736328,False,1.7580351829528809,59465752,-199.67794799804688,9.13495015168162E+26,0.44044819474220276,152.96299743652344
AM-695a,AM-695a,1.26949416480398E-22,0.028604373335838318,0,-1,6402.9697265625,True,0.254960834980011,2823162,417.4994812011719,2.9860000436572486E+23,0.3931956887245178,0.05000000074505806
AM-695b,AM-695b,3.288309885428612E-23,15.425483703613281,1,-1,2320.771484375,True,0.9641990661621094,7887881.5,66.93087768554688,8.815200930735805E+24,0.5663496255874634,1.4760886430740356
AM-695c,AM-695c,1.526417768154432E-23,3.3847641944885254,2,-1,879.4222412109375,True,0.7460541725158691,6143534.5,0.060162682086229324,4.137630924697282E+24,0.4687787890434265,0.6928384304046631
AM-695d,AM-695d,2.7331527704686245E-24,10.156970024108887,3,-1,348.5556335449219,True,0.8789004683494568,4534612.5,-36.942962646484375,2.6556131647471815E+24,0.7600110769271851,0.44467735290527344
AM-695e,AM-695e,1.376159991363882E-26,1.6838310956954956,5,-1,26.116994857788086,False,0.8010321259498596,23480114,-148.70339965820312,6.4892592715166E+25,0.9838733077049255,10.866140365600586
AM-695f,AM-695f,1.3507152520510991E-25,1.1954973936080933,6,-1,6.653133392333984,False,1.7719581127166748,63404868,-181.90048217773438,1.0467510477296828E+27,0.3786490559577942,175.27647399902344
AM-695g,AM-695g,4.4207287497959294E-26,1.8243573904037476,7,-1,1.958879828453064,False,1.5802408456802368,89443568,-218.31080627441406,1.8576601773290837E+27,0.3093063235282898,311.0616760253906
AM-695h,AM-695h,1.5076333679058833E-26,1.0808545351028442,8,-1,0.6124786734580994,False,1.1803507804870605,45585092,-229.63702392578125,3.604138876646868E+26,0.24663715064525604,60.350616455078125
AM-783a,AM-783a,1.1108345467958402E-22,0.010187135078012943,0,-1,4629.83935546875,True,0.24773241579532623,2864053.25,259.4493103027344,2.9860000436572486E+23,0.26568418741226196,0.05000000074505806
AM-783b,Gallus,2.3164938347138462E-23,0.24254664778709412,1,-1,2291.924560546875,True,0.5244566202163696,7284313,39.2089729309082,4.0891355874490044E+24,0.6906641721725464,0.6847179532051086
AM-783c,Ementior,1.842655854522888E-23,1.730456829071045,2,-1,640.959228515625,True,1.194460391998291,7712694.5,26.472610473632812,1.0440679595807897E+25,0.12014063447713852,1.7482719421386719
AM-783d,AM-783d,5.714410973099215E-24,0.0027194891590625048,3,-1,195.89822387695312,True,0.33456963300704956,2464502.5,-86.9462890625,2.9860000436572486E+23,0.10722833126783371,0.05000000074505806
AM-783e,AM-783e,1.2686167227077117E-24,36.362457275390625,4,-1,85.00048065185547,True,1.0247567892074585,10406109,-116.138427734375,1.6305809191907298E+25,0.5432184934616089,2.7303764820098877
AM-783f,AM-783f,5.809469994077318E-26,0.6674643158912659,6,-1,6.454660415649414,False,1.4628841876983643,66582932,-205.3968505859375,9.529728183733315E+26,0.7245374917984009,159.573486328125
AM-783g,AM-783g,3.2042673316438236E-26,0.5962961316108704,7,-1,1.5642876625061035,False,2.099726915359497,73309608,-201.9668426513672,1.658171183957885E+27,0.3730808198451996,277.6576232910156
AM-884a,AM-884a,3.1190473536541865E-24,0.0014269406674429774,0,-1,104.32620239257812,True,0.38395825028419495,2300543.75,-116.1152114868164,2.9860000436572486E+23,0.08498550206422806,0.05000000074505806
AM-884b,AM-884b,5.931262722272455E-26,5.765266418457031,1,-1,51.32855224609375,True,0.7150355577468872,5207591.5,-152.15318298339844,2.8493526884547015E+24,0.9646338820457458,0.47711867094039917
AM-884c,AM-884c,7.089913023653263E-25,1.8284434080123901,2,-1,26.11534309387207,True,1.0953091382980347,8661422,-166.65045166015625,1.2074243699391797E+25,0.16910795867443085,2.0218091011047363
AM-884d,AM-884d,2.3985003052221895E-26,299.4776916503906,4,-1,3.3213741779327393,True,2.1041526794433594,10755824,-214.4989776611328,3.5769214436358727E+25,0.7789852023124695,5.9894866943359375
AM-978a,AM-978a,1.2586242926187586E-22,1.1848077774047852,0,-1,6283.626953125,True,0.7030994892120361,6982286.5,122.2678451538086,5.03682524679041E+24,0.38696521520614624,0.8434067368507385
AM-978b,AM-978b,1.2509175633368563E-23,2.914518356323242,2,-1,890.6377563476562,True,0.7793915271759033,8335453.5,-59.668460845947266,7.957175417959554E+24,0.5701400637626648,1.3324137926101685
AM-978c,AM-978c,4.903467484558351E-24,12.707221031188965,3,-1,293.12713623046875,True,1.0352351665496826,8940551,-82.14008331298828,1.215940655217259E+25,0.488027423620224,2.036069393157959
AM-978d,AM-978d,2.867211003840978E-24,4.935085296630859,4,-1,104.08694458007812,True,1.4874411821365356,9256292,-147.02777099609375,1.8726588098836753E+25,0.15693162381649017,3.1357314586639404
AM-978e,AM-978e,2.6650166847171964E-25,1.9193699359893799,5,-1,26.074790954589844,False,0.8608981966972351,26492410,-123.52684020996094,8.878498166013128E+25,0.6871915459632874,14.866875648498535
AM-978f,AM-978f,1.418634696876431E-25,1.7087125778198242,6,-1,6.926578521728516,False,1.7446660995483398,61364352,-179.51248168945312,9.653602497406852E+26,0.3731679320335388,161.64772033691406
AN-240a,AN-240a,1.0796934105924631E-23,86.51978302001953,0,-1,4526.373046875,True,1.144955039024353,7492266,290.01568603515625,9.444078106324674E+24,0.9269955158233643,1.5813928842544556
AN-240b,AN-240b,4.68534878532828E-23,0.5043068528175354,1,-1,2125.54541015625,True,0.8569414019584656,7627016,-3.4201462268829346,7.324959958154096E+24,0.3253617584705353,1.2265504598617554
AN-240c,AN-240c,1.030537988752422E-23,6.63118839263916,2,-1,674.2945556640625,True,1.082610011100769,6288734.5,-64.48686981201172,6.291342770843965E+24,0.5322500467300415,1.0534733533859253
AN-240d,AN-240d,5.2363703364356916E-24,2.2704720497131348,3,-1,245.19656372070312,True,0.6567575931549072,10367461,-109.5128402709961,1.037276906042204E+25,0.34639498591423035,1.7369003295898438
AN-240e,AN-240e,7.581683488549319E-25,2.104640007019043,4,-1,68.01213836669922,True,0.6737168431282043,10015717,-145.85968017578125,9.930847330177208E+24,0.6588238477706909,1.6629012823104858
AN-240f,AN-240f,4.724932681703958E-25,1.0700322389602661,5,-1,21.257543563842773,False,0.602368175983429,23853798,-171.1245880126953,5.036419533712939E+25,0.3197290003299713,8.433388710021973
