PlanetId,PlanetNaturalId,PlanetName,Namer,Nameable,SystemId,Gravity,MagneticField,Mass,OrbitSemiMajorAxis,OrbitEccentricity,OrbitIndex,Pressure,Radius,Sunlight,Surface,Temperature,Fertility,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,FactionCode,FactionName,GovernorId,GovernorUserName,GovernorCorporationId,GovernorCorporationName,GovernorCorporationCode,CurrencyName,CurrencyCode,CollectorId,CollectorName,CollectorCode,BaseLocalMarketFee,WarehouseFee,PopulationId,COGCProgramStatus,PlanetTier,EpochTimestampMs
6cc485b81ceea57fbca56c12c27a714b,AJ-135b,AJ-135b,,True,c7584851e1eb724f37090a3e806c4f82,1.2614597082138062,0.9443483352661133,7.791416434477714E+24,32700267000,0.006329645868390799,1,42.42890548706055,6483345,57.63252258300781,True,-141.06809997558594,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,da967628928626a2f4619c56ec713d78,,0,1650279252645
d2b29c57a6a521b1513755ecff982d79,AJ-135c,AJ-135c,,True,c7584851e1eb724f37090a3e806c4f82,0.5793210864067078,0.3634031116962433,7.484632092552364E+24,78787194000,0.007579675875604153,3,0.6453099846839905,9376768,9.927935600280762,True,-202.25563049316406,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,8ae3dc7e49f98cf2be522e42ea7f6dc1,,0,1650279252787
4bf69419d10c254238e740ae2b0d2cdc,AJ-135d,AJ-135d,,True,c7584851e1eb724f37090a3e806c4f82,0.9221755862236023,0.09575701504945755,2.0970323226597276E+25,134440574000,0.0025006260257214308,4,0.6462130546569824,12440086,3.4096477031707764,True,-208.8022918701172,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,d359b06fa866fa64a460d02827208107,,0,1650279252847
50433bbc4d26362409df99116d6b0cf8,AJ-135e,AJ-135e,,True,c7584851e1eb724f37090a3e806c4f82,1.5003830194473267,0.800895631313324,9.308018980320688E+26,444359181000,0.012357333675026894,6,1.8307548761367798,64976328,0.31210583448410034,False,-220.77023315429688,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,5939c0fe3974788290c275606dfb6b5e,,0,1648287181066
ca8add75b528ab8c39425bf343f0b3a6,AJ-135f,AJ-135f,,True,c7584851e1eb724f37090a3e806c4f82,1.5728155374526978,0.39700379967689514,1.7227228347257087E+27,795336813000,0.0015448599588125944,7,1.5040254592895508,86336896,0.0974244698882103,False,-214.06484985351562,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,16c087006a2d333a44779c85a833a128,,0,1650279253195
04ab4a8ba0ca4889ae0bb9efc7e293a8,AJ-135g,AJ-135g,,True,c7584851e1eb724f37090a3e806c4f82,1.0085099935531616,0.037676580250263214,3.074153958167393E+26,1543974534000,0.013554139994084835,8,1.042486548423767,45546008,0.025851750746369362,False,-248.39808654785156,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,eac28f8505245e3e50d052c17ecf5586,,0,1650279253130
d0e03fabf341abdd2c9659b623e827b2,AJ-293a,AJ-293a,,True,a198fce9e3c930b3a12ae81b481a7373,0.423294335603714,0.6087439060211182,2.4369166374598133E+24,86647602000,0.04996785148978233,1,0.3022765517234802,6259314,4161.5048828125,True,45.12930679321289,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,00e587187c5711bbd81f73c86aa215b2,,0,1647842274669
8d9b742e49e6a0187022dd0b1c002d80,AJ-293b,AJ-293b,,True,a198fce9e3c930b3a12ae81b481a7373,1.3429847955703735,0.22945182025432587,9.887058218510735E+24,158561910000,0.011927586048841476,2,5.101475238800049,7078245.5,1242.698486328125,True,-10.418604850769043,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,164455d601d6e37c42d2a5d35e64328c,,0,1647842274737
a700acc0ae31244ab9f5451ef2005d92,AJ-293c,AJ-293c,,True,a198fce9e3c930b3a12ae81b481a7373,0.8384385704994202,0.2608044743537903,6.766378136083363E+24,239756947000,0.037656910717487335,3,1.5643585920333862,7410886,543.5269775390625,True,-80.32782745361328,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,ad3af1b6e8b261a260d57ffd5c828088,,0,1647842274706
cd084abef5413ba0dfb6de576617f85a,AJ-293d,AJ-293d,,True,a198fce9e3c930b3a12ae81b481a7373,0.7228471636772156,0.9964321255683899,9.79257053660068E+24,448143095000,0.033798445016145706,4,30.335845947265625,9601801,155.57151794433594,True,-101.6338882446289,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,d4f451daa996ddc2c0a372ce5cce47f4,,0,1647842274436
be2100ceef5ae8fd565fa945855a3290,AJ-293e,AJ-293e,,True,a198fce9e3c930b3a12ae81b481a7373,0.7122858762741089,0.43046557903289795,4.757868625345305E+25,911754900000,0.015237493440508842,5,1.8961368799209595,21320956,37.58436965942383,False,-160.52395629882812,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,f6d916a7c14ed3fcbd5f29ab0175f225,,0,1647842274562
2c946467e21e91ca79085bb0db2f8b4a,AJ-293f,AJ-293f,,True,a198fce9e3c930b3a12ae81b481a7373,2.515148162841797,0.19518661499023438,1.9996736909591337E+27,3123358919000,0.02318202517926693,7,1.9165241718292236,73557232,3.202725410461426,False,-210.39772033691406,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,ec3517ddbeef2cb80faf900202d6b5cc,,0,1647842274525
b2afd0fb73365500987fd16c650b32bb,AJ-293g,AJ-293g,,True,a198fce9e3c930b3a12ae81b481a7373,1.202612280845642,0.7099587917327881,3.39792788973521E+26,5610793687000,0.011324942111968994,8,1.2544926404953003,43850228,0.9924643039703369,False,-206.01744079589844,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,ba68fcadcd0ff7df9ccdafd34b8e07d7,,0,1648417377923
fb320446e221fef8683c8730677424a5,AJ-300a,AJ-300a,,True,5ac54d5c69ccf2281a836c3bf68e13d2,1.2865709066390991,0.7774861454963684,8.846293494332794E+24,48140837000,0.01842537522315979,0,26.275856018066406,6840556,12885.3798828125,True,218.63389587402344,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,9578217437c651659036f5a950a39590,,0,1652873770488
9f05e78b86498d4152384ce34c687020,AJ-300b,AJ-300b,,True,5ac54d5c69ccf2281a836c3bf68e13d2,0.983041524887085,0.2740691602230072,4.182236881249769E+24,71919299000,0.038620736449956894,1,1.6473565101623535,5380789.5,5773.42626953125,True,98.86597442626953,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,f1bb9525da823ae00e77fdc7c2892a5b,,0,1652873770314
356ab66290c7de923480d4df683e1791,AJ-300c,AJ-300c,,True,5ac54d5c69ccf2281a836c3bf68e13d2,0.2733129858970642,0.4713956415653229,2.9860000436572486E+23,130431974000,0.04863031208515167,2,0.03787354752421379,2726731.5,1755.3203125,True,73.43472290039062,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,34b007d8809252cbc84d06fdccb99be0,,0,1649853341009
5954e711e5d8f420d9e8865ba183915e,AJ-300d,AJ-300d,,True,5ac54d5c69ccf2281a836c3bf68e13d2,0.5638238787651062,0.7104606032371521,2.2775095308924165E+24,409802662000,0.02597939223051071,4,2.2208445072174072,5243074,177.81768798828125,True,-98.92643737792969,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,b16858a3304b8a9640268cab637465b1,,0,1652873770358
90c300d1c326f33d8e598fc9c1e240e7,AJ-300e,AJ-300e,,True,5ac54d5c69ccf2281a836c3bf68e13d2,0.8055891990661621,0.8496082425117493,7.846339193822024E+25,690985033000,0.03741064667701721,5,1.1810059547424316,25745680,62.544227600097656,False,-146.11830139160156,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,81ce83886d852e971a098cf07dab4f6b,,0,1652873770146
1f9f5e517a9a7c27e5896a7ada2240aa,AJ-300f,AJ-300f,,True,5ac54d5c69ccf2281a836c3bf68e13d2,1.870564341545105,0.6390339136123657,9.24899751585221E+26,1351795075000,0.044892508536577225,6,1.749678611755371,58008100,16.341909408569336,False,-163.54983520507812,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,37e92df507f83ee6219ec6bc05eb880d,,0,1652873770086
24cdedb84f6a2d7d9cc4a90e0414ad08,AJ-505a,AJ-505a,,True,7216cf2eeef7e36a121b9d6edacc9400,0.2967797517776489,0.6731123924255371,2.9860000436572486E+23,53562525000,0.00909740012139082,2,0.032503630965948105,2616708.75,20.290597915649414,True,-174.2903594970703,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,583d81b1ac01818ea2e749ea94d196ea,,0,1651087919087
3eac223f0d3b4e1cab430ec4dcfa0883,AJ-505b,AJ-505b,,True,7216cf2eeef7e36a121b9d6edacc9400,0.9887256026268005,0.4288409650325775,9.264536522716011E+24,87142525000,0.025439850986003876,3,10.365239143371582,7985490,7.66578483581543,True,-175.56820678710938,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,bcd02f434783e1b94495cead2a5e0b0d,,0,1651087920222
194b92691eedd792c98f9146c85fc5f9,AJ-505c,AJ-505c,,True,7216cf2eeef7e36a121b9d6edacc9400,1.553178310394287,0.5081638097763062,1.716964600552752E+25,141165594000,0.007026446517556906,4,71.41453552246094,8673565,2.9211859703063965,True,-189.3536834716797,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,3c0d2034bb91b9447824488ae0ea3208,,0,1651087920242
d488efc777dd9db20c5d1ce86f9a2952,AJ-505d,AJ-505d,,True,7216cf2eeef7e36a121b9d6edacc9400,1.9547423124313354,0.13097234070301056,8.144732619153705E+26,451527849000,0.04094590246677399,6,1.5436127185821533,53250204,0.28552743792533875,False,-213.551025390625,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,81abc64d98600a8a7d943c22e6068aa4,,0,1651087920198
8cc5182c9017b9b86193cff3f7fd0682,AJ-575a,AJ-575a,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.7982615828514099,0.47424811124801636,6.264133823335243E+24,45231084000,0.03744766116142273,0,3.5736632347106934,7307781,15360.69921875,True,185.7911834716797,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,22904df3f839f3f791b42ac8d84956a3,,0,1650321863653
933f41d5dbb634182241e7605add7b0d,AJ-575b,AJ-575b,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.24037902057170868,0.889763355255127,2.9860000436572486E+23,138087282000,0.037421733140945435,2,0.03127913549542427,2907530.25,1648.077392578125,True,2.579885244369507,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,9debf0d05be9d7bc4ef88e91d8b18947,,0,1650321864604
a0771a370f80710d2b7803d927f35dcc,AJ-575c,AJ-575c,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.8720071911811829,0.2983878254890442,1.8005930301030647E+25,231140263000,0.03710326552391052,3,0.5334322452545166,11854285,588.2118530273438,True,-72.75550842285156,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,3b6ccf35ed792ec5176cf5a088bfd306,,0,1650321863874
13a5877fd104beb06495b45496ae4eba,AJ-575d,AJ-575d,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.4536569118499756,0.6579976677894592,4.517028395887555E+25,775128860000,0.010326915420591831,5,1.9826679229736328,26030964,52.30427169799805,False,-112.83837890625,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,c065979e3f1e23df810f31a2a1ae673e,,0,1650321864472
123817eafa5985b137aab4123cbee676,AJ-575e,AJ-575e,,True,763b019bfbb91ab2064b3dbc0be1e1cc,1.9799422025680542,0.2781966030597687,9.727889011531206E+26,1457579793000,0.002771003870293498,6,1.5177267789840698,57824340,14.791775703430176,False,-142.62098693847656,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,859699a18cb953ddb5ad12a85e2a417d,,0,1650321864133
6240bab3e825f15aad77bf5791da0b20,AJ-575f,AJ-575f,,True,763b019bfbb91ab2064b3dbc0be1e1cc,2.765195608139038,0.6677315831184387,1.9330216201241012E+27,2347934872000,0.04668276757001877,7,1.1142746210098267,68973624,5.700499057769775,False,-177.74598693847656,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,90ec5ca277060f5e761062ca15e9aac9,,0,1650321864032
43e14d40e3dd2156d39b82eae86168ec,AJ-768a,Lemuria,Feanen,False,70a7db7742fa848038843f50a8b6cecc,0.9243991374969482,0.7678108215332031,3.909757718693996E+24,63664040000,0.042150162160396576,1,0.5827598571777344,5365037.5,2257.155029296875,True,4.78912353515625,-0.492173969745636,False,False,False,False,False,,,,,,,,,,,,,0,500,4ba09ea449f4caea95eb2937a831d4b8,,0,1660703353227
59eb1aa85f1c7cbdfcd1ea1b1b6f1ed0,AJ-768b,AJ-768b,,True,70a7db7742fa848038843f50a8b6cecc,1.4464282989501953,0.3786718547344208,1.3040012609077319E+25,103502624000,0.009376192465424538,2,8.413878440856934,7832820.5,853.978759765625,True,-60.03078079223633,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,4b4aa06812f72735e6ca3cc54b2aa275,,0,1647984200074
2d7eee431bedc976d7d2ec6d61cb77f0,AJ-768c,AJ-768c,,True,70a7db7742fa848038843f50a8b6cecc,0.9303427338600159,0.6368332505226135,6.268982434722868E+24,179243739000,0.02733098529279232,3,12.50493335723877,6771808.5,284.7487487792969,True,-77.51229095458984,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,f0f41b63380a664c1a3164c03b0ec456,,0,1647984200123
4a708f240a9ef4e8482dc49336fe7e0e,AJ-768d,AJ-768d,,True,70a7db7742fa848038843f50a8b6cecc,0.38253191113471985,0.9352220892906189,1.788750450992044E+25,338420449000,0.015718869864940643,4,0.9037980437278748,17838924,79.87973022460938,False,-115.09585571289062,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,4b6e486fad8744cfcff0c481621b14c1,,0,1647984200166
c34db12ab35fc4e3f4bd350b7f602ff6,AJ-768e,AJ-768e,,True,70a7db7742fa848038843f50a8b6cecc,0.7006233930587769,0.5560872554779053,5.463037845074222E+25,553490191000,0.03400958701968193,5,0.8204948902130127,23035752,29.862760543823242,False,-177.75131225585938,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,983a857061319fb1a862244d07abe000,,0,1647984200241
2da9e4bf2147239f012d315ea02a7294,AJ-768f,AJ-768f,,True,70a7db7742fa848038843f50a8b6cecc,2.0175228118896484,0.5126706957817078,9.472412674156773E+26,1105687615000,0.040006741881370544,6,1.7769451141357422,56526056,7.483158111572266,False,-160.48373413085938,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,754c8bb4f2c78dde376a716c0c3c2036,,0,1647984200189
7402494cf6779dd78c10a8247b36facd,AJ-768g,AJ-768g,,True,70a7db7742fa848038843f50a8b6cecc,1.7488276958465576,0.4474657475948334,1.8835434680216923E+27,2221674723000,0.023927729576826096,7,1.8409267663955688,85613432,1.853484034538269,False,-196.5476837158203,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,d00cfef79e8800963152851252425b44,,0,1647984200311
4b225160e4b1b01fb68be38bf254be74,AJ-946a,AJ-946a,,True,fbbf232ab076c0ae572ba4e98b994317,0.46328672766685486,0.48962143063545227,9.580301402586308E+23,41626071000,0.036837220191955566,0,0.3441673815250397,3751390.5,5363.51806640625,True,219.34727478027344,-1,True,False,True,False,False,,,,,,,,,,,,,0,500,0936bc9585c04b83126d4ed9f4f5dfe4,,0,1656355778975
d51270c2d699f0703ee2470521361e41,AJ-946b,AJ-946b,,True,fbbf232ab076c0ae572ba4e98b994317,0.9360613226890564,0.5248984694480896,9.037880801821589E+24,59527813000,0.011322909034788609,1,3.3853673934936523,8106040.5,2622.65234375,True,44.601741790771484,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,75aa5aafd5df7c2433a7487d6e0583bc,,0,1648036754100
484e5bd5b89095049ab2b09ca373e2af,AJ-946c,AJ-946c,,True,fbbf232ab076c0ae572ba4e98b994317,1.0240342617034912,0.2849762737751007,7.601232232460025E+24,107853100000,0.0037809396162629128,2,1.8659831285476685,7107426.5,798.942138671875,True,-35.83578872680664,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,d3f5244bd663f5f955e149c9f20e1d1d,,0,1648036754214
3c96dd164e7028aa1d4cc2618d8da8ce,AJ-946d,AJ-946d,,True,fbbf232ab076c0ae572ba4e98b994317,0.9535267353057861,0.3209768831729889,1.707756677664059E+25,190504510000,0.0022489014081656933,3,13.422222137451172,11040130,256.0766906738281,True,-38.20751190185547,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,07366448e9fce7b4031e4bcee07bccc9,,0,1648036754474
e516e4bce1db61403b73a2141b6bb676,AJ-946e,AJ-946e,,True,fbbf232ab076c0ae572ba4e98b994317,1.4062002897262573,0.6807215809822083,2.453476452553008E+25,316617249000,0.023041866719722748,4,117.42174530029297,10896699,92.70677185058594,True,-128.3857421875,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,1460662bb84ddac58bed2eaf3d901c7e,,0,1648036754302
696dc6898bc0c085e0d92bf3216c43cd,AJ-946f,AJ-946f,,True,fbbf232ab076c0ae572ba4e98b994317,1.6392487287521362,0.05506855994462967,4.4555168054365665E+25,609617776000,0.013789032585918903,5,3.415055990219116,13600480,25.00721549987793,True,-119.23381805419922,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,f9d16742606ff658828249469484c58c,,0,1648036754351
91876637da0e5b1fe01553c8a25372a1,AJ-946g,AJ-946g,,True,fbbf232ab076c0ae572ba4e98b994317,1.4299174547195435,0.805894136428833,1.0251728581689966E+27,1112995405000,0.028458401560783386,6,0.8958812355995178,69850688,7.50229024887085,False,-162.112060546875,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,7b972ab0ceb27b1672c15c4f0618f216,,0,1648036754537
17b2dc2824e3942a56f1124781473002,AJ-946h,AJ-946h,,True,fbbf232ab076c0ae572ba4e98b994317,2.8878188133239746,0.8151705861091614,1.7882180733463908E+27,2070926317000,0.030193615704774857,7,1.231329321861267,64916168,2.166961908340454,False,-197.86111450195312,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,f483acddebc50007ca6031a5756482c8,,0,1648036754598
32038f126b91250a6071cc429a7c69ca,AJ-946i,AJ-946i,,True,fbbf232ab076c0ae572ba4e98b994317,0.9146198630332947,0.795365035533905,3.4583361804231494E+26,3561846854000,0.006172250956296921,8,0.8602715134620667,50727200,0.7325379252433777,False,-224.04269409179688,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,b5237342b682922c6ca189760a7f2542,,0,1648036753977
2d94d2cdc21e09f83a2782d18173b736,AJ-946j,AJ-946j,,True,fbbf232ab076c0ae572ba4e98b994317,0.949699878692627,0.7443720102310181,5.166640749444628E+24,7561685287000,0.04115082323551178,9,11.129253387451172,6084691.5,0.1625336855649948,True,-243.22317504882812,-1,True,False,False,False,False,,,,,,,,,,,,,0,500,19aaa81cc3a8b729b2c4943e8c622bbf,,0,1651762035741
28aa7973c161539d4aec1541bb911c38,AM-001a,AM-001a,,True,df037a9e79abb31729693e2b9a44f7b4,0.8715483546257019,0.1343056708574295,4.435305745584357E+24,23516948000,0.012583435513079166,0,0.5493122935295105,5884962,106.5883560180664,True,163.82447814941406,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,2195b64e857d85a894c4bff89925c5d1,,0,1647984956791
11eba9133ef3c4ac46dae32d4fc45f7f,AM-001b,AM-001b,,True,df037a9e79abb31729693e2b9a44f7b4,0.3531299829483032,0.7082595825195312,2.9860000436572486E+23,33022706000,0.04505433514714241,1,0.11935415863990784,2398861.75,54.05630874633789,True,-113.20252990722656,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,3346cfdb03f64e9aff2d0a2bc47ea1a3,,0,1647984956925
3ee532aa27c7c296cec0a9fa3efc1c4b,AM-001c,AM-001c,,True,df037a9e79abb31729693e2b9a44f7b4,1.0349899530410767,0.3925558924674988,7.220942227086961E+24,49291261000,0.03698377311229706,2,1.7469946146011353,6890591,24.262292861938477,True,-185.32632446289062,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,1dcf1b5a35cfe6530e4555c4564d4d2a,,0,1647984957068
d5fba05092c40430b222cdcca66c0874,AM-001d,AM-001d,,True,df037a9e79abb31729693e2b9a44f7b4,1.0253641605377197,0.7552110552787781,2.2652820777601205E+25,121537870000,0.02939755842089653,4,38.430397033691406,12261672,3.990694284439087,True,-210.16036987304688,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,4b5b0b1df31bd227d8a4ec25b8487fed,,0,1647984957091
0a34d7d61bb6d09cb336a895210da0c4,AM-001e,AM-001e,,True,df037a9e79abb31729693e2b9a44f7b4,1.684361219406128,0.30099478363990784,4.6903839791632494E+25,218214742000,0.04557560384273529,5,21.353357315063477,13766204,1.2379511594772339,True,-230.4390869140625,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,a8fd9373de836ddc1d3adfe4c04bc4e6,,0,1647984956964
183a132b08b31b2cd4d1a07cd47afdd4,AM-001f,AM-001f,,True,df037a9e79abb31729693e2b9a44f7b4,1.5559980869293213,0.7108389139175415,8.671244753593864E+26,429925185000,0.029361793771386147,6,1.3179004192352295,61583420,0.31892305612564087,False,-201.1362762451172,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,3317a1524281eef10cb595a02207afac,,0,1647984957161
0b43c85d17d82531b9916512b776fc32,AM-001g,AM-001g,,True,df037a9e79abb31729693e2b9a44f7b4,1.7056918144226074,0.6787944436073303,1.7577351976994672E+27,729319057000,0.014365525916218758,7,0.7117598056793213,83744064,0.11082469671964645,False,-243.86724853515625,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,b2d623cd4084821679e66716c71a2fc7,,0,1647984956986
2a2bf5abc0edda2be581a3e34bbd73e3,AM-001h,AM-001h,,True,df037a9e79abb31729693e2b9a44f7b4,1.4624302387237549,0.9428557753562927,2.6223219913701216E+26,1401932129000,0.036317918449640274,8,1.6999869346618652,34932772,0.02999284863471985,False,-233.1161651611328,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,7bdbe91b04a9ef41cc4b09246bebeebb,,0,1647984957112
a6fff5eaafb0c07fad063e0b3dd36b47,AM-001i,AM-001i,,True,df037a9e79abb31729693e2b9a44f7b4,1.0757486820220947,0.9387385249137878,4.7399387359821105E+24,2526577423000,0.03541053831577301,9,24.11479377746582,5475938.5,0.009234352968633175,True,-258.84173583984375,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,4b4cf8585f88374572d7bdfedc76ca6e,,0,1647984957179
b13e09a4dc99e9d62043e6a726f5a2a4,AM-371a,AM-371a,,True,7e8c5904a1b7adf88fa6e045b43e026b,0.9710929989814758,0.9772828221321106,7.128559203383567E+24,70941679000,0.03907383978366852,0,51.56914520263672,7068025,26298.80078125,True,491.818603515625,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,7272ddc6d70b655661aebdf7d3ba43bf,,0,1647975893737
e4ce5b88a87e5d12f91d702a5e77b2d9,AM-371b,AM-371b,,True,7e8c5904a1b7adf88fa6e045b43e026b,0.5237025022506714,0.48959872126579285,4.227662276761655E+24,108380196000,0.014661164954304695,1,2.3858444690704346,7412000.5,11267.796875,True,320.3777160644531,-1,False,False,False,False,False,,,,,,,,,,,,,0,500,d984d0ca68c68e7b4ca0384ac55f6938,,0,1647975893882
